customer_id,tenure,num_transactions_last_month,avg_transaction_value,last_login_days_ago,late_payments,support_tickets_opened,churn
2871,29,2,1038.54,17,2,0,0
2872,58,7,1148.24,27,0,0,0
2873,9,6,1439.35,8,1,1,0
2874,59,4,1497.0,27,2,4,1
2875,28,8,1253.17,20,1,1,0
2876,7,0,1165.22,18,3,0,1
2877,8,5,1420.27,21,0,0,0
2878,54,6,1760.21,7,0,3,0
2879,56,6,1418.34,2,1,1,0
2880,57,4,947.05,3,1,1,0
2881,27,7,1628.13,8,1,0,0
2882,12,2,1611.4,7,1,0,0
2883,38,8,1272.0,6,0,0,0
2884,30,5,1232.77,7,1,1,0
2885,50,3,1137.0,19,0,0,1
2886,21,5,1352.73,14,2,3,0
2887,30,7,1223.93,2,1,2,0
2888,56,3,694.56,16,2,2,0
2889,57,6,1862.48,19,0,2,1
2890,56,6,1047.59,11,1,3,0
2891,29,4,1282.89,9,1,1,0
2892,24,5,1116.22,19,0,1,1
2893,58,7,1171.54,15,2,2,0
2894,10,5,782.96,25,0,1,0
2895,1,4,1452.1,12,2,1,0
2896,39,7,1187.91,11,1,0,0
2897,20,6,1293.42,11,0,1,0
2898,8,8,1553.46,2,1,0,0
2899,51,10,922.77,12,0,1,0
2900,39,5,911.43,23,2,0,0
2901,4,3,1343.42,6,1,0,0
2902,31,5,1262.47,1,0,2,0
2903,38,7,1198.63,20,0,0,0
2904,57,7,1483.06,4,0,0,0
2905,42,3,1021.57,11,1,0,0
2906,6,4,1342.56,16,2,1,0
2907,17,2,1177.82,6,1,0,0
2908,27,13,715.84,4,1,2,0
2909,32,5,1611.99,10,1,1,0
2910,7,4,1529.39,22,2,0,0
2911,26,3,825.79,15,0,2,0
2912,12,4,958.87,20,0,3,1
2913,18,8,1454.81,16,2,0,1
2914,32,3,1038.8,15,2,3,1
2915,32,3,804.64,27,2,2,0
2916,21,9,1238.73,18,1,0,0
2917,27,3,781.36,6,2,0,0
2918,40,6,661.51,5,2,2,0
2919,54,2,1774.2,27,0,1,1
2920,51,8,922.67,29,1,1,0
2921,11,6,1057.79,16,1,0,1
2922,39,7,1360.46,28,1,2,0
2923,5,3,1569.74,10,1,1,0
2924,40,5,1724.17,28,3,1,1
2925,16,5,1377.95,15,0,1,0
2926,14,3,979.87,6,0,0,0
2927,36,5,1137.96,10,0,1,0
2928,39,4,813.97,5,1,2,0
2929,12,9,1467.0,26,2,1,1
2930,40,5,587.81,12,2,0,0
2931,12,9,733.53,22,2,0,0
2932,49,4,800.09,25,1,1,1
2933,55,9,1604.66,8,0,0,0
2934,37,3,1065.83,3,1,0,0
2935,19,6,1155.81,4,1,0,0
2936,12,1,1005.91,26,1,0,0
2937,52,4,1233.83,25,1,2,0
2938,35,4,1220.06,21,1,1,0
2939,59,3,1041.72,25,1,1,1
2940,17,4,1573.32,11,1,1,0
2941,29,5,1463.9,2,0,1,0
2942,10,9,531.12,22,1,0,0
2943,38,2,697.91,26,1,2,0
2944,9,2,995.18,17,1,0,0
2945,18,6,1625.12,19,2,0,0
2946,49,5,1356.19,14,2,2,0
2947,45,3,1087.79,7,0,1,0
2948,29,13,1677.19,23,1,2,1
2949,26,2,1251.83,18,1,1,1
2950,31,4,1168.66,9,1,1,0
2951,38,7,1197.34,26,0,1,1
2952,31,7,1224.48,4,2,1,0
2953,58,5,1470.19,26,0,1,1
2954,59,11,1402.81,10,2,2,0
2955,19,4,1433.43,8,1,1,0
2956,13,7,1474.27,11,1,2,0
2957,2,4,1810.62,29,0,0,1
2958,28,3,1441.37,15,1,2,0
2959,11,5,1219.6,11,2,1,0
2960,4,3,969.06,19,1,0,0
2961,17,5,1368.28,1,2,1,0
2962,28,3,1495.44,28,0,0,0
2963,7,4,1327.15,25,2,3,0
2964,1,6,1849.21,11,0,1,0
2965,8,1,1360.96,26,0,2,0
2966,26,5,932.02,4,2,1,0
2967,4,5,757.44,25,1,1,0
2968,57,6,1268.38,17,1,2,0
2969,53,6,1444.53,13,2,0,0
2970,37,6,1437.36,28,0,2,0
2971,45,4,880.76,17,3,1,1
2972,22,7,1408.22,13,0,1,0
2973,50,7,1343.3,14,2,2,0
2974,55,12,794.01,17,1,1,0
2975,9,6,1089.06,15,2,0,0
2976,48,2,1528.21,13,0,1,0
2977,39,3,824.26,15,0,0,0
2978,43,7,1349.12,12,1,0,0
2979,34,4,1770.23,2,0,0,0
2980,37,7,1143.99,11,2,0,0
2981,5,6,1127.3,25,1,1,0
2982,28,12,1982.81,3,1,0,0
2983,14,3,1231.31,22,3,0,1
2984,14,1,930.49,6,0,1,0
2985,42,6,1609.18,25,3,2,1
2986,9,4,1349.15,22,0,2,0
2987,7,9,961.89,14,2,2,0
2988,31,10,1512.54,13,0,0,0
2989,13,6,980.24,28,0,2,0
2990,35,5,1177.22,1,1,0,0
2991,4,5,1374.52,18,4,1,0
2992,41,2,1114.91,5,1,1,0
2993,17,5,1330.41,19,0,0,0
2994,6,4,1106.53,20,0,2,1
2995,41,10,1587.57,24,2,1,1
2996,56,4,1097.01,5,2,1,0
2997,30,9,1175.86,21,1,2,0
2998,54,6,1736.4,4,2,2,0
2999,23,8,851.08,12,0,0,0
3000,38,4,1189.57,22,1,2,0
3001,24,2,1475.24,23,0,0,1
3002,59,2,1691.08,15,2,0,0
3003,37,2,1158.91,14,2,4,1
3004,44,3,1342.6,18,1,2,0
3005,35,0,1205.58,16,0,3,0
3006,7,5,1382.23,29,2,0,1
3007,7,6,1267.56,10,2,1,0
3008,25,4,1113.73,24,1,1,0
3009,13,6,1351.56,2,3,2,1
3010,18,4,1633.54,19,2,2,0
3011,32,6,1196.93,12,1,1,0
3012,49,7,944.44,20,2,1,0
3013,38,4,823.57,14,3,2,0
3014,1,7,1221.18,24,2,3,1
3015,11,3,915.72,29,2,2,0
3016,50,5,1102.14,28,1,2,0
3017,45,5,1137.3,22,0,2,0
3018,5,9,1326.14,16,0,0,1
3019,32,1,1154.82,6,2,1,0
3020,11,4,793.32,5,0,1,0
3021,30,8,1598.03,10,1,1,0
3022,34,4,806.81,1,1,2,0
3023,42,2,1961.91,11,1,1,0
3024,49,5,1534.34,3,1,1,0
3025,14,4,1047.59,12,3,1,0
3026,20,5,1657.76,28,1,1,0
3027,42,6,1146.83,21,1,0,0
3028,13,2,905.44,4,1,2,0
3029,45,6,441.03,21,1,1,1
3030,52,4,1395.89,1,1,2,0
3031,44,9,1153.38,29,3,0,1
3032,17,5,1315.65,7,2,0,0
3033,57,0,828.01,19,1,2,0
3034,51,4,1475.33,28,0,0,0
3035,38,4,1025.82,18,1,1,0
3036,15,2,1424.7,13,0,1,0
3037,37,5,1445.58,5,0,4,0
3038,51,5,1048.46,26,3,1,0
3039,5,5,649.61,9,1,2,0
3040,51,7,930.38,29,1,0,0
3041,48,8,1182.16,20,1,0,0
3042,1,2,1133.49,17,0,0,0
3043,50,1,1220.35,26,0,0,0
3044,38,7,1279.04,20,2,0,0
3045,12,3,965.12,2,1,1,0
3046,45,3,845.32,4,0,1,0
3047,6,1,870.44,14,1,2,0
3048,41,6,1663.13,14,1,3,0
3049,47,5,792.15,6,2,1,0
3050,17,4,1175.9,21,0,0,0
3051,17,5,671.89,4,2,2,0
3052,11,3,1156.02,29,0,0,0
3053,6,7,699.52,22,0,1,0
3054,24,3,1141.56,10,1,2,0
3055,48,5,1641.29,4,1,0,0
3056,4,5,1253.7,25,2,1,1
3057,39,9,1472.66,8,0,2,0
3058,49,9,717.32,23,3,0,1
3059,19,3,805.98,2,0,2,0
3060,31,2,1384.77,19,1,1,0
3061,17,6,1536.49,12,0,0,0
3062,32,8,1698.53,4,2,0,0
3063,43,3,1216.86,23,0,2,0
3064,48,7,1103.15,13,1,0,0
3065,22,7,1668.83,15,1,1,0
3066,34,4,1191.13,27,1,1,0
3067,56,4,1330.55,26,1,2,0
3068,11,9,607.47,1,2,2,0
3069,45,2,861.74,21,1,0,1
3070,32,3,1129.74,29,1,1,0
3071,20,12,526.47,12,1,2,0
3072,3,5,938.69,21,0,3,0
3073,20,3,1141.72,25,1,1,1
3074,32,4,1319.38,27,0,0,0
3075,51,6,1661.67,15,0,0,0
3076,20,7,1255.32,1,1,3,0
3077,40,4,1294.63,17,0,1,0
3078,40,5,1319.46,22,0,2,0
3079,34,2,1182.69,6,0,1,0
3080,45,7,1024.52,22,2,1,1
3081,53,6,1211.72,4,0,0,0
3082,45,9,1226.46,20,1,1,1
3083,55,5,1425.02,20,0,1,0
3084,31,4,1056.9,3,0,0,0
3085,59,6,611.0,9,1,1,0
3086,40,7,942.84,1,1,0,0
3087,13,2,1410.01,7,1,0,0
3088,17,6,938.84,28,1,3,0
3089,17,10,1023.1,6,1,0,0
3090,7,8,997.59,25,0,1,0
3091,5,7,1591.56,25,1,3,0
3092,46,6,1407.85,6,0,1,0
3093,21,7,1189.71,29,1,2,0
3094,59,6,719.7,15,0,2,0
3095,31,9,1024.03,27,1,2,1
3096,13,5,456.64,3,0,2,0
3097,54,9,832.48,20,0,0,0
3098,34,3,403.62,11,0,0,0
3099,27,3,1445.66,17,3,2,1
3100,19,5,1430.72,21,1,1,0
3101,7,7,1539.29,26,1,1,0
3102,57,5,890.83,5,0,0,0
3103,3,8,1290.52,6,1,2,0
3104,27,9,1593.33,28,0,1,0
3105,47,4,1484.99,29,1,1,0
3106,26,5,1143.96,29,1,1,1
3107,14,7,1523.3,7,3,2,0
3108,28,4,1149.49,7,0,1,0
3109,58,7,1154.97,15,0,0,0
3110,38,8,1072.72,12,1,0,0
3111,46,1,1133.72,20,1,0,0
3112,22,5,1244.04,18,1,3,1
3113,44,6,1025.27,22,1,0,0
3114,57,7,1467.65,19,1,0,0
3115,6,9,993.73,16,0,0,0
3116,58,7,1003.18,5,3,1,0
3117,50,9,1466.97,24,0,0,0
3118,26,4,1648.93,8,0,1,0
3119,13,4,1631.24,22,0,0,0
3120,53,5,673.22,25,0,1,1
3121,7,7,959.66,14,0,1,0
3122,48,4,1659.28,12,0,0,0
3123,10,4,761.92,9,1,1,0
3124,11,6,1272.6,24,1,2,0
3125,9,7,1575.96,19,0,1,1
3126,27,5,1415.3,6,1,3,0
3127,17,9,752.54,18,1,2,0
3128,32,3,1099.16,11,0,0,0
3129,31,4,1349.57,4,0,0,0
3130,38,4,999.19,9,2,0,0
3131,39,5,877.2,25,0,0,0
3132,49,3,1589.72,14,0,1,0
3133,7,7,1662.59,17,0,2,0
3134,49,2,1495.72,13,0,1,0
3135,7,3,1341.15,17,2,0,1
3136,56,6,1117.5,8,1,1,0
3137,2,3,1376.73,1,0,3,0
3138,48,3,1584.53,10,0,2,0
3139,2,3,1145.03,2,0,2,0
3140,22,4,894.02,10,1,2,0
3141,47,7,1068.33,5,0,3,0
3142,1,8,1346.01,11,0,2,0
3143,23,11,1055.75,5,1,0,0
3144,37,3,1247.91,1,0,0,0
3145,27,6,1340.09,7,0,1,0
3146,21,6,1039.57,9,0,2,0
3147,21,6,1791.16,27,0,0,0
3148,40,9,1473.03,18,1,0,0
3149,35,7,1381.89,22,0,1,0
3150,50,8,1018.86,5,0,2,0
3151,47,7,884.92,16,1,1,0
3152,31,4,1403.06,3,1,0,0
3153,28,8,920.23,18,1,0,0
3154,37,7,1249.4,14,2,0,0
3155,10,7,1241.98,18,1,0,0
3156,9,4,1179.7,25,1,1,0
3157,53,7,888.09,4,2,0,0
3158,21,1,1086.43,19,2,1,0
3159,24,5,824.66,4,2,3,0
3160,49,5,1583.64,17,1,0,0
3161,40,9,1661.32,19,1,3,1
3162,44,3,741.51,24,1,2,0
3163,43,5,943.81,25,0,0,1
3164,14,1,1281.63,3,2,0,0
3165,57,4,1316.97,7,1,0,0
3166,48,4,945.47,5,1,1,0
3167,58,6,942.98,9,2,1,0
3168,10,7,1768.09,21,0,1,1
3169,28,5,1124.67,6,2,1,0
3170,27,4,870.82,13,0,1,0
3171,38,2,1130.32,15,1,1,0
3172,35,6,1165.58,27,1,4,0
3173,7,5,692.86,13,1,0,0
3174,42,10,1593.57,17,2,0,0
3175,46,5,1632.26,4,1,2,0
3176,38,5,1311.08,19,0,1,0
3177,7,6,1085.16,16,0,2,0
3178,59,3,1322.69,9,0,1,0
3179,22,6,961.75,9,0,1,0
3180,4,4,1502.11,4,1,4,0
3181,12,7,1353.05,2,0,1,0
3182,43,5,1282.44,3,3,0,0
3183,12,6,1573.57,19,0,1,1
3184,30,9,1152.72,1,0,2,0
3185,15,5,1270.03,4,1,1,0
3186,20,3,1345.3,10,0,0,0
3187,27,9,1138.98,10,1,1,0
3188,44,6,1158.54,13,2,2,0
3189,17,6,1263.69,25,3,1,1
3190,36,5,911.13,20,0,5,1
3191,53,9,1049.15,25,1,0,0
3192,18,7,1155.93,6,1,0,0
3193,17,3,921.16,12,0,0,0
3194,11,5,1241.87,10,1,2,0
3195,58,10,1312.39,13,0,2,0
3196,10,4,751.15,8,2,0,0
3197,36,6,1784.15,2,1,2,0
3198,26,6,1852.31,2,0,1,0
3199,27,2,1474.22,5,1,1,0
3200,52,6,1339.73,10,1,1,0
3201,16,7,944.22,22,2,1,0
3202,28,5,1525.51,26,4,0,1
3203,5,6,1257.65,28,0,2,0
3204,39,7,832.01,7,2,1,0
3205,22,4,1544.57,15,0,0,0
3206,40,5,1428.03,6,2,1,0
3207,50,4,882.5,6,3,1,1
3208,54,5,1324.79,21,2,3,0
3209,24,4,1006.82,13,0,2,0
3210,45,2,1102.61,4,1,0,0
3211,39,2,838.25,25,1,2,0
3212,44,8,716.39,16,3,2,0
3213,44,4,682.59,8,2,0,0
3214,23,5,1067.13,15,1,1,0
3215,29,6,1594.93,13,1,0,0
3216,47,8,1741.1,24,1,1,1
3217,44,3,1229.83,13,2,2,0
3218,7,5,1360.97,6,2,2,0
3219,14,6,1660.03,10,0,1,0
3220,14,8,1247.13,15,1,1,0
3221,18,6,1161.45,23,1,1,0
3222,41,5,1629.22,27,1,0,0
3223,31,1,1341.37,9,1,2,0
3224,5,5,1752.87,10,1,2,0
3225,19,3,1235.02,29,1,0,0
3226,49,4,1211.24,5,3,1,1
3227,3,5,1100.18,2,0,3,0
3228,28,2,1149.78,8,2,0,0
3229,9,8,1616.66,24,1,1,0
3230,44,6,1569.96,8,1,2,0
3231,16,4,1264.34,1,3,1,1
3232,52,4,1800.99,27,0,0,1
3233,24,4,1497.24,3,0,0,0
3234,48,1,1516.62,24,0,1,1
3235,31,7,1101.68,11,3,1,0
3236,14,5,1152.29,1,0,0,0
3237,29,2,1214.08,11,0,2,0
3238,47,4,588.04,25,1,1,0
3239,15,5,1094.2,15,2,0,0
3240,51,6,1476.49,19,0,0,1
3241,47,6,1329.99,4,1,4,0
3242,46,4,1307.14,13,1,2,0
3243,34,2,1422.51,18,1,2,0
3244,5,9,1412.53,20,0,1,0
3245,53,2,1262.83,27,2,1,0
3246,11,6,1222.17,7,3,0,0
3247,53,6,1066.03,18,3,1,1
3248,19,4,1192.02,25,0,1,0
3249,37,4,1215.39,14,1,2,0
3250,9,7,1115.91,11,2,2,0
3251,56,2,1275.18,2,1,1,0
3252,59,4,1073.75,26,1,0,0
3253,10,6,1320.45,8,0,4,0
3254,47,7,954.87,10,0,0,0
3255,14,2,1272.19,25,1,3,1
3256,13,5,1847.62,2,2,1,0
3257,30,7,1563.04,18,0,1,0
3258,15,2,1519.69,12,1,0,0
3259,41,1,1539.87,10,1,1,0
3260,14,3,1409.65,7,1,0,0
3261,10,7,1357.57,24,1,2,0
3262,47,7,1223.85,10,2,3,0
3263,13,3,1365.52,27,2,1,1
3264,38,5,942.29,14,3,2,1
3265,30,6,1476.17,14,1,1,0
3266,46,5,1548.82,14,2,0,0
3267,12,4,1290.53,18,1,0,0
3268,45,1,953.95,23,2,1,0
3269,42,5,1202.65,17,2,0,0
3270,50,4,1080.69,25,1,2,1
3271,25,6,1513.11,12,1,1,0
3272,9,6,1173.52,18,1,0,1
3273,16,4,814.18,8,1,1,0
3274,55,7,908.27,9,1,4,1
3275,33,5,929.72,18,2,0,0
3276,45,3,1271.7,15,2,0,0
3277,17,5,1185.32,1,1,1,0
3278,51,4,1273.52,9,0,1,0
3279,52,9,691.53,21,1,0,0
3280,45,7,1479.13,3,0,1,0
3281,51,5,1126.08,28,1,0,1
3282,50,4,1559.27,24,1,1,0
3283,12,11,1813.9,24,3,2,0
3284,16,6,1368.89,3,2,0,0
3285,26,5,901.49,25,2,0,0
3286,22,3,1127.37,23,1,4,1
3287,23,4,1310.87,7,0,2,0
3288,18,7,1104.99,4,1,2,0
3289,29,5,1127.1,7,2,1,0
3290,59,4,1175.29,28,3,1,1
3291,28,8,748.56,25,4,1,1
3292,45,2,1015.62,3,1,2,0
3293,9,1,932.7,18,2,0,1
3294,28,3,1513.08,1,2,2,0
3295,29,6,1046.1,19,0,0,1
3296,40,7,1211.08,1,1,0,0
3297,44,7,1025.11,18,1,0,1
3298,40,4,902.1,19,0,3,1
3299,36,8,1338.68,5,0,2,0
3300,31,2,1414.45,19,0,0,1
3301,53,5,877.54,25,0,0,0
3302,42,4,1330.68,17,2,1,0
3303,55,0,995.36,28,0,2,0
3304,10,1,793.71,21,1,0,0
3305,55,5,1124.23,7,2,2,0
3306,53,5,906.58,2,0,1,0
3307,44,8,965.56,15,1,0,0
3308,18,5,1247.55,15,0,2,0
3309,51,5,1136.58,10,1,0,0
3310,17,4,786.78,10,0,1,0
3311,1,6,1388.53,6,1,0,0
3312,27,2,1415.72,15,1,4,0
3313,8,3,937.65,1,1,2,0
3314,55,4,1478.46,5,2,0,0
3315,19,7,1350.05,12,1,3,0
3316,59,2,1765.39,13,1,2,0
3317,12,3,777.65,28,1,1,0
3318,58,7,981.58,8,0,0,0
3319,59,3,864.54,10,0,0,0
3320,13,2,1488.61,1,0,1,0
3321,14,7,1138.7,10,0,0,0
3322,9,5,708.34,14,1,5,0
3323,41,6,1358.07,7,2,1,0
3324,19,7,1063.47,29,2,2,0
3325,18,5,1580.2,27,0,2,0
3326,43,4,431.51,10,1,0,0
3327,45,3,1199.98,8,1,1,0
3328,35,7,1374.64,19,1,0,0
3329,12,4,1711.58,17,1,1,0
3330,24,10,1195.37,29,0,1,1
3331,7,7,1313.11,11,1,2,0
3332,15,9,1709.42,19,1,0,0
3333,47,5,956.35,8,1,0,0
3334,55,4,958.13,27,0,1,0
3335,51,7,977.54,4,2,1,0
3336,44,4,1725.17,5,1,1,0
3337,2,8,690.35,26,2,0,1
3338,15,3,1191.71,1,0,2,0
3339,38,7,1642.43,18,0,0,1
3340,7,8,1548.49,8,3,3,1
3341,58,5,1414.79,9,3,1,0
3342,48,8,806.52,28,1,3,1
3343,45,5,1696.25,27,1,1,0
3344,10,5,742.08,8,2,0,0
3345,4,5,414.88,16,2,0,0
3346,10,4,1234.22,9,0,0,0
3347,53,4,1232.14,1,0,1,0
3348,35,5,1183.32,15,0,0,0
3349,31,4,1617.68,23,1,1,0
3350,2,6,1455.34,29,2,1,0
3351,39,4,1231.58,18,3,1,1
3352,15,5,1475.11,11,0,1,0
3353,17,3,1071.07,29,1,1,0
3354,31,1,998.58,20,2,1,0
3355,51,8,1121.22,13,0,0,0
3356,14,2,949.37,2,2,0,0
3357,23,2,1024.5,19,1,2,1
3358,47,2,1077.92,13,1,1,0
3359,36,3,997.11,19,0,0,1
3360,24,3,1317.81,20,1,0,0
3361,38,3,1551.5,26,2,1,0
3362,30,5,773.46,3,1,0,0
3363,46,8,1612.37,22,2,0,0
3364,43,4,1437.59,9,0,1,0
3365,27,5,1239.61,29,0,0,1
3366,19,10,1517.77,4,0,1,0
3367,23,6,836.35,17,0,2,0
3368,7,6,817.12,21,1,0,0
3369,11,3,1599.04,2,1,1,0
3370,44,3,1241.58,26,1,2,1
3371,2,5,1462.47,2,0,3,0
3372,10,3,741.8,16,1,0,0
3373,27,6,1062.63,17,0,0,1
3374,49,5,1120.31,12,0,1,0
3375,16,2,1212.28,12,1,2,0
3376,18,9,1538.83,28,2,0,0
3377,20,6,1164.9,21,2,0,0
3378,20,5,826.3,27,0,0,0
3379,2,6,1299.11,24,1,0,0
3380,28,5,1217.44,21,1,0,0
3381,52,4,1116.88,23,3,1,1
3382,37,2,1096.43,12,1,2,0
3383,36,10,1223.33,16,1,1,0
3384,10,3,1442.56,11,2,2,0
3385,42,5,1444.51,2,2,2,0
3386,14,3,1302.07,22,0,2,1
3387,54,4,1026.77,24,1,1,0
3388,7,5,540.22,14,2,1,0
3389,25,2,952.86,24,0,2,0
3390,11,5,1009.15,21,0,1,0
3391,58,2,1809.92,19,1,1,1
3392,44,4,1329.77,24,0,1,0
3393,38,9,609.15,1,0,2,0
3394,6,3,1446.99,10,0,2,0
3395,41,4,1134.4,29,1,0,0
3396,53,5,1264.0,21,1,1,0
3397,16,4,1280.8,20,2,0,0
3398,15,2,936.95,28,0,2,0
3399,22,5,1134.18,5,2,1,0
3400,1,5,1400.51,9,2,0,0
3401,36,5,1227.66,27,2,1,0
3402,34,8,961.9,6,3,0,0
3403,15,3,557.74,20,1,1,0
3404,7,5,1570.78,20,0,2,0
3405,25,5,1110.84,16,0,0,0
3406,55,6,1264.78,24,0,1,0
3407,4,2,1277.72,29,0,1,0
3408,5,6,1612.35,1,1,1,0
3409,38,6,947.78,6,0,0,0
3410,41,2,1282.08,23,0,0,0
3411,32,10,1428.23,11,1,3,1
3412,28,11,937.74,2,3,1,1
3413,51,7,1533.47,5,0,1,0
3414,42,4,1353.35,25,1,0,0
3415,4,4,764.09,13,2,0,0
3416,35,5,1240.03,26,0,2,0
3417,42,6,1229.84,10,1,1,0
3418,14,5,923.3,11,2,2,0
3419,50,3,1528.92,16,1,2,0
3420,18,2,778.98,10,1,0,0
3421,43,6,1053.41,1,0,0,0
3422,41,9,629.63,27,0,2,1
3423,46,4,851.37,1,1,0,0
3424,11,3,1344.51,26,0,0,1
3425,39,5,1038.49,24,1,0,0
3426,43,4,1206.48,9,0,0,0
3427,4,8,1084.28,6,1,2,0
3428,28,5,813.71,1,0,1,0
3429,16,5,1428.45,14,1,1,0
3430,51,5,1797.19,26,1,0,0
3431,35,6,1308.46,8,2,0,0
3432,37,1,1095.46,8,2,2,0
3433,43,8,1028.85,3,3,1,0
3434,40,2,1539.62,4,3,1,0
3435,51,7,1089.13,24,0,1,1
3436,45,4,1013.74,3,2,1,0
3437,21,1,1339.92,10,0,0,0
3438,53,7,1348.09,29,1,1,0
3439,26,3,1151.74,17,1,1,1
3440,12,4,744.93,19,1,0,0
3441,45,4,1197.58,13,3,3,0
3442,18,4,801.57,8,0,2,0
3443,6,4,987.96,17,0,0,0
3444,20,9,1443.54,17,1,1,0
3445,8,4,1138.69,10,0,0,0
3446,5,3,1011.4,4,0,3,0
3447,32,5,1013.33,26,2,0,0
3448,30,1,446.12,27,1,2,0
3449,43,7,648.71,20,1,0,0
3450,51,7,1201.05,2,0,0,0
3451,28,2,1223.26,17,0,1,1
3452,33,4,1261.69,29,0,0,1
3453,44,4,1024.26,16,2,0,1
3454,42,4,1427.07,1,2,1,0
3455,19,4,901.98,8,2,4,0
3456,30,5,575.21,4,1,1,0
3457,14,6,425.19,15,0,0,0
3458,51,10,1140.45,18,0,0,1
3459,45,4,1060.59,23,0,1,0
3460,10,1,1015.8,15,1,1,0
3461,55,4,1190.81,14,2,1,0
3462,9,4,777.12,7,0,3,1
3463,26,4,1247.22,7,0,0,0
3464,34,1,979.99,2,3,1,0
3465,18,5,1050.16,18,0,0,0
3466,50,3,1486.17,12,1,0,0
3467,48,4,1501.62,6,0,0,0
3468,17,1,1180.74,19,1,0,0
3469,50,6,1214.6,17,0,0,0
3470,8,5,1455.05,9,1,3,0
3471,31,4,1366.54,4,1,0,0
3472,17,6,1057.85,6,1,0,0
3473,23,4,1452.98,7,1,1,0
3474,38,6,1388.37,14,2,0,0
3475,10,4,1176.82,10,0,1,0
3476,47,5,1075.73,7,0,0,0
3477,13,8,1121.7,26,2,0,0
3478,25,4,1465.06,15,3,2,0
3479,54,3,951.8,2,0,0,0
3480,23,5,363.28,14,1,2,0
3481,57,3,1069.24,25,1,0,1
3482,15,2,1595.67,7,1,1,0
3483,46,5,1475.99,13,3,1,0
3484,34,5,1095.2,28,0,0,1
3485,5,3,1224.76,24,2,1,0
3486,6,1,1420.18,3,1,2,0
3487,13,6,1105.75,29,4,1,0
3488,42,0,1205.2,13,0,2,0
3489,13,5,1056.33,24,1,2,0
3490,1,5,950.13,2,1,1,0
3491,6,7,1452.65,1,0,1,0
3492,23,4,1222.64,20,1,2,0
3493,42,6,902.16,5,1,1,0
3494,34,6,1179.19,16,1,1,0
3495,50,8,1319.26,10,0,1,0
3496,52,2,896.91,27,0,1,0
3497,2,7,1328.28,25,0,0,1
3498,11,5,1015.54,8,0,1,0
3499,7,5,1363.87,25,0,1,0
3500,59,5,1207.08,8,2,0,0
3501,17,5,1231.68,22,1,0,0
3502,8,4,1366.35,5,2,3,0
3503,28,3,1235.45,22,1,1,0
3504,39,9,1589.09,3,0,1,0
3505,44,8,1183.68,5,1,1,0
3506,21,1,1650.57,12,0,1,0
3507,42,4,1152.4,7,0,1,0
3508,19,5,1507.49,21,2,0,0
3509,52,4,1492.7,4,2,0,0
3510,43,6,894.71,3,0,2,0
3511,7,2,1309.72,22,0,0,0
3512,39,4,1410.87,3,2,1,0
3513,35,7,1026.72,14,1,3,0
3514,50,9,824.49,18,0,0,0
3515,11,1,1001.57,9,1,1,0
3516,40,6,925.24,22,1,0,0
3517,41,7,883.8,14,0,1,0
3518,41,8,1492.73,2,2,1,0
3519,28,1,1073.7,11,1,0,0
3520,31,4,1334.79,13,0,0,0
3521,37,8,1154.5,8,1,1,0
3522,35,9,1415.39,8,1,1,0
3523,26,6,1453.08,13,0,0,0
3524,28,6,1071.77,24,1,1,1
3525,57,7,830.54,9,1,1,0
3526,59,2,1582.8,11,0,0,0
3527,32,3,1920.34,12,1,1,0
3528,49,2,1492.13,3,0,0,0
3529,44,5,1453.2,2,4,1,0
3530,4,4,799.59,25,2,0,0
3531,1,8,1383.41,11,2,0,0
3532,38,3,1097.35,1,1,2,0
3533,56,11,1199.36,21,2,1,1
3534,40,1,939.13,18,2,0,0
3535,13,5,1064.26,25,1,2,0
3536,21,5,891.41,16,1,2,1
3537,12,7,1735.22,6,1,2,0
3538,13,5,1095.41,6,1,4,1
3539,57,5,1178.49,6,0,1,0
3540,51,6,1285.97,23,1,2,1
3541,28,4,1223.04,28,2,3,1
3542,48,4,1285.88,12,2,2,0
3543,58,4,1153.0,10,1,3,1
3544,22,3,1471.8,14,2,0,0
3545,45,4,1620.62,14,1,1,0
3546,13,1,819.01,28,1,1,0
3547,48,2,744.75,8,1,1,0
3548,18,4,1397.98,14,0,0,0
3549,40,3,1483.65,1,2,1,0
3550,32,4,1370.72,7,2,1,0
3551,48,2,865.75,11,1,3,1
3552,30,3,757.19,19,1,1,1
3553,56,1,935.16,16,0,2,0
3554,2,2,1544.67,22,2,3,1
3555,38,5,1178.87,12,0,1,0
3556,1,4,1463.93,25,2,0,0
3557,24,7,1072.14,21,0,0,0
3558,14,4,1684.41,5,0,0,0
3559,9,3,1617.15,23,3,1,0
3560,21,6,1020.79,4,0,2,0
3561,54,4,1421.71,22,1,1,0
3562,19,3,1625.89,23,0,3,1
3563,17,2,1043.61,3,2,1,0
3564,14,3,1239.15,8,1,2,0
3565,9,8,903.0,25,1,2,0
3566,7,1,1211.6,28,1,1,0
3567,28,4,1325.45,15,1,0,0
3568,38,2,1191.49,4,0,3,0
3569,36,8,1411.9,23,2,2,0
3570,41,3,534.25,9,2,2,0
3571,27,7,1010.88,9,0,1,0
3572,31,3,801.61,22,1,3,1
3573,13,5,1530.25,26,0,0,0
3574,58,3,1085.71,1,0,0,0
3575,46,7,1541.86,26,2,0,0
